Date,City,Score,Review_usage,Review_pro,Review_contra,Review_comment,Like_count,Dislike_counts,Shop_review
Год назад,Таганрог,4,несколько месяцев,"качество и картинка на дисплее, хорошее время автономной работы","не указаны точные характеристики по поддержки ЕСИМ карт.
Долго не мог настроить ЕСИМ вторым номером, оказалось что у меня модель с поддержкой двух физических сим карт. Такие модели не поддерживают ЕСИМ.",В общем телефон хорош для апгрейда с айфона 7,1,2,PRO-Store
Год назад,Москва,4,Не указано,Все работает,"Привезли на две физических сим хоть заказывали на одну, переживем)",Не указано,0,0,MOBILE-ROOMS
Год назад,Тюмень,4,Не указано,"iPhone - этим всё сказано, версия для Японии, но работает абсолютно так же. Переход с 7 модели на 14.","У самого товара никаких.
Претензии к доставке. Звезду убрал только из-за курьера.",Не указано,1,2,Sibdroid
Год назад,Санкт-Петербург,4,Не указано,"Быстрая работа, хорошая автономность, высокое качество видео, быстрая зарядка","Среднее качество фото, зум слабый",Не указано,1,1,GOODSTORE
Год назад,Уфа,4,несколько месяцев,Честно говоря не чем не удивлен,Не указано,Долго сомневался по поводу работы в России но все нормально привезли из Японии есть физическая сим-карта купил за 65,3,3,PRO-Store
Год назад,Путилково,4,Не указано,Все гуд.Хороший аппарат,Не сработал сплит,"Из за того что не сработал сплит, пепеплатил порядка 10к.",2,2,Fox Store
Год назад,Архангельск,4,менее месяца,Гаджет супер,Упаковка(,Всё работает. Заводская упаковка целая. Брала за 66₽ на замену 7. Разница ощутима.,5,2,Дисконт-Цифровой
Год назад,Москва,4,Не указано,Не указано,Нет,"Хороший телефон, нареканий нет, доставили в срок👍",0,4,NAVITOYS
Год назад,Москва,3,менее месяца,"Удобно лежит в руке, весогабаритные характеристики(лично для меня) удобные, субъективно красив, особенно в красном цвете. Не плохие получаются фото, хоть у меня и не ПРО. По батарейке пока непонятно, но на день вроде бы хватет.","-Выход назад из любого окна- слева сверху. Дичайше неудобно. Почему нельзя предоставить возможность сделать внизу экрана кнопки как на андройде. У меня хоть и не самая маленькая рука, но тянуться неудобно.
-На главной раскладке русского языка нет запятой. Спасибо гуглу за помощь, поставил стороннюю клавиатуру от яндекса, она хоть и не во всех приложениях работает, но в основных(месенджерах) спасает.
-Будильник. Это ужас, технологии не дошли до возможности раздельно регулировать громкость звонка и будильника. В первый раз аж подпрыгнул от неожиданности. Хорошо что есть рабочий аппарат на андройде, будильник буду ставить на нем, видимо не царское это дело на айфону будить комфортно людей) про плавное нарастание громкости я вообще молчу)))
-Нет разблокировки по отпечатку пальца, привык, удобно.
-Нет индикации быстрая зарядка или нет, можно понять она быстрая только по времени. Андройд сразу пишет быстрая, турбо и тд..
-Нет приложений банков, да это не вина аппарата, но танцы с выделением ссылки на рабочий стол для использования банков сбер и альфа, явно не плюс этого телефона.
-Нет бесконтактной оплаты, было известно до покупки, но это явно не плюс телефона.
-Нет блока зарядки в комплекте, было известно до покупки, но это явно не плюс телефона.","Это мой и супруги первый айфон, взял два разного цвета на 256г.... черный и красный, Черный цвет красивый, отдает в синеву, Красный же просто очень сочный, очень красивый цвет.
Поддался на хвалебные отзывы друзей и коллег, мол все круто просто и интуитивно понятно, удобно.. ну и вообще пора мол переходить, решил попробовать. Пользуюсь неделю-привыкаю, пока мнение не разделяю, это первый из множества телефонов которые были, при настройке которого под себя пришлось пользоваться ютубом и гуглом, чтобы разобраться как и что, кошмар. Я далеко не далекий от техники человек, но тут после интуитивно понятного интерфейса андройда, просто всё неудобно. Эргономика оставляет желать лучшего. Не такого я ожидал за круглую сумму денег, за два аппарата отвалил почти 150к))) Надеюсь что привыкну, если нет, то вернусь обратно на сяоми или хуавей, к сожалению при выборе не понравились их размеры(очень крупные). Если ещё что то вылезет, то дополню отзыв. Всем добра!",28,6,Неизвестно
2 месяца назад,Калуга,3,менее месяца,Хороший телефон,"Коробка открывалась. Были неоригинальные пломбы, следы пальцев на задней крышки телефона, транспортировочная плёнка на дисплее криво наклеена. В комплекте был неоригинальный кабель для зарядки","Если вы телефон покупаете для себя и не против рисков, то пожалуйста. Внешний вид коробки оставляет желать лучшего. Коробка вскрывалась. Кабель в комплекте не оригинальный. Пока что нет возможности проверить оригинальность установленных запчастей, но как проверю - отпишусь.
А так, телефон работает исправно. Беспокоит то, что покупаешь дорогое устройство и тебе его поставляют в открытой коробке с неоригинальным кабелем для зарядки, так еще есть вероятность того, что устройство вскрывалось для замены оригинальных запчастей на неоригинальные. Проверить самому тяжело, для этого необходимо обратиться в сервисный центр, что я и сделаю",0,0,Prosto-Technika
2 недели назад,Мисайлово,3,Не указано,"Красивый, много полезных функций","Комплектация (нужно покупать оригинальную зарядку отдельно), слишком выпирающая камера (можно повредить, если не использовать чехол (обязателен для покупки);
Не соответствует описанию.
Продавец отправил телефон без eSIM, получил с двумя физическими сим картами.
Реакция на это просто убила: «Ну… блин наверно напутали что-то, посмотрите на лотке же есть 2 разъема под сим карты…»
Конечно есть! Но нужен был eSIM!","Оригинальный, всё русифицировано, есть ограниченная гарантия, советую к покупке! В работе продавца разочарован. Невнимательный.",1,0,emobile66
Месяц назад,Тюмень,3,Не указано,"Экран - качественный OLED
Камера - фото среднее, видео - огонь!
Производительность - хорошая, он стабилен, не греется сильно.","Как ни странно, я поставил 3 звезды, т.к. за меньшие деньги вы можете взять iphone 13 - АБСОЛЮТНО идентичный телефон.
Разница в 2 гб оперативной памяти? - для ios между 6 и 8 гб разницы нет-так устроена ОС",Не стоит брать этот телефон - лучше сэкономьте 15к и возьмите 13 айфон.,0,0,Неизвестно
Месяц назад,Красноярск,3,менее месяца,Все соответствует описанию 2 нано сим можно покупать,"Глючит телефон спустя два месяца с покупки ,начинает моргать потом ни одна кнопка не работает , на выключение не реагирует набирает SOS Серену и вырубается включается через какое-то время через зарядку, что делать не знаю сначала работал хорошо а теперь такая проблема.","Возврат невозможен , вот и покупка досталась.",0,0,Apple Mall
Неделю назад,Боброво,3,Не указано,"Упаковка не вскрыта, все на месте. Цена на момент покупки была выгодна.","Конечно не оригинал. Вместо WiFi- пишет WLAN, очень непривычно. Режим модема отсутствует.
Долгая отправка телефона, ждала 8 дней(","Пользуюсь неделю. Конечно поактивнее работает, чем предыдущая модель.",0,0,iBox.Store
Неделю назад,Глазов,3,Не указано,Не указано,Не работает шнур для зарядки,"Очень обидно,что не работает шнур,не заряжает телефон. В остальном пока вроде вес ок. Как связаться с продавцом или что в таком случае делать. Еще было написано должен придти в белой официальной коробке,а пришел в другой",0,0,White Store
2 месяца назад,Адлер,3,несколько месяцев,Компактный,Не было заводских пломб на упаковке,"Заказывала новый, а пришел в упаковке без айфоновских заводских пломб, упаковка пошарпанная и заклеена была какими-то сторонними наклейками, я по незнанию открыла начала установку и пользовалась..
Потом поняла что это видимо телефон с витрины, хотя такие обычно продают с уценкой, а я купила за полную стоимость, очень обидно что первый айфон и такое произошло..🥲
Фото прилагаю, т.к. запечатлела момент распаковки",2,0,Prosto-Technika
2 недели назад,Нижний Тагил,3,Не указано,"Телефон рабочий, целый, аккум 100%","Пришёл не тот цвет, что меня очень расстроило, так как чёрный был дешевле голубого(который я и заказывала). Отказываться не стала, слишком долго ждать снова.",Не указано,0,1,Apple Future
4 месяца назад,Смоленская,3,менее месяца,Телефон вроде как не вскрывался,Не особо много,"Во первых коробка явна была вскрыта хотя продают полностью новыми якобы.
Во вторых телефон внутри коробки не был упакован в плёнку а это значит что его даже брали в руки.
В третих сама коробка была запломбирована непонятными пломбами. После которых остались не приятные следы на коробке и уже у покупателя которому я когда-нибудь продам его будут сомнения на оригинальность.
Не могу сказать точно включали ли его или нет но гарантия вроде как активировалась после того как я его включил.",0,0,UMI Умная Техника
Месяц назад,Всеволожск,3,Не указано,Новый,Нет,"Телефоном полностью доволен, к нему нет никаких нареканий, есть вопросы по поводу гарантийных обязательств , кто в дальнейшем их осуществляет?
Подобную технику на маркете беру впервые",1,0,Market Gadget
Месяц назад,Челябинск,3,Не указано,Не указано,"Нагревается, при подключении к зарядному устройству если телефон нагрелся процент уходит, а не заряжается","Пришел 12.04 сейчас 15.04
Полностью разрядился за 7 часов активной работы",0,0,1Store.
2 месяца назад,Вологда,3,менее месяца,Не указано,Не указано,"Продавец обманул ! Было указано что емкость аккумулятора более 90% а по факту 86. По мимо всего прочего было указано отличное состояние, по факту как будто достали с чехла после юзания и отправили, телефон грязный. В подарок положили чехол и стекло защитное",0,0,Apple Mall
Неделю назад,Кропоткин,3,Не указано,Не указано,"Очень глючит 😭😭😭 за неделю приходится раза три перезапускать , ловит глюк.",Не указано,0,0,eVd-Tehnic
Месяц назад,Москва,3,менее месяца,"Целый, работает","Приехал весь заляпанный, хоть бы протерли перед отправкой за такие то деньги😒 внутри комплектация тоже вся валяется как попало",Не указано,0,0,Apple Future
Месяц назад,Серебряные Пруды,3,Не указано,Телефон в отличном состоянии,"Коробка вскрыта, нет никаких пленок, возможно телефон восстановленный, дополню отзыв на выходных.",Не указано,0,0,reMarket RnD
3 недели назад,Казань,3,Не указано,Айфон как айфон,"Пришел без коробки и шнура зарядки
Немного отходит экран",Не указано,1,1,Мегафон. Уцененные товары
Месяц назад,Ростов-на-Дону,3,Не указано,Не указано,Две симки место сим Е сим. Они стоят дешевле,Не указано,0,0,Techno.Store
Месяц назад,Волгодонск,3,Не указано,Не указано,Не указано,Не открывал проверил серийный номер не находит на сайте яблока,0,1,iBox.Store
Месяц назад,Чебоксары,3,Не указано,Не указано,Не работает режим модема . Не могу раздавать интернет,Не указано,0,0,Tech_Story
2 месяца назад,Краснодар,3,Не указано,Не указано,"Коробка была открыта, и в клею наверное от ценника!(((( расстроилась что телефон кто то смотрел открывал и что с ним узнаем позже!",Не указано,0,0,Prosto-Technika
4 месяца назад,Майкоп,3,менее месяца,"В целом телефон новый запакован был но не было пленки телефон пробивается чересз официальный сайт год гарания производителя
А так конечно телефон Топ",Не поддерживает функцию e-sim хотя заказывал с поддержкои.,"Не соответствует описанию я очень огорчился
Зачем писать в описании поддержка е-сим и боломуть клиентов",0,0,Boutique VB
2 месяца назад,Казань,3,менее месяца,"Пока не понятно, еще дополню, если они будут",Почему то дата активаций разные. Так и не понятно почему.,Не указано,0,0,Галерея Apple
2 месяца назад,Самара,3,Не указано,Не указано,Экран с царапиной,Пришлось оформлять возврат,0,0,Digital Planet
6 месяцев назад,Волгоград,3,менее месяца,Товар оригинальный слава богу. Все целое.,"Упакован плохо, только коробка телефона (чуть помята) и больше ничего. Кроме того, одна бумажная пломба была вскрыта, скорее всего порвалась при транспортировке. Заказывал Dual: nano SIM + eSIM, а пришла версия Dual nano SIM, не критично т.к. взял по нормальной скидке, но осадок остался.","Телефон реально крут, очень понравился, брал в подарок. Продавец оказался не очень хороший",0,0,Flagman shop
4 месяца назад,Ростов-на-Дону,3,менее месяца,Товар целый,", экран поцарапанный , на странице покупке писали 99 процентов батареи , на самом деле 90, телефон весь жирный приехал , будто кушали и упаковывали после этого",Не указано,1,0,Trust - Market
3 месяца назад,Москва,3,менее месяца,Не указано,"Заказывала новый телефон , а пришел с открытой коробкой и весь заляпанный и в каких то липких пятнах .",Не указано,0,0,Дисконтика
4 месяца назад,Софьино,3,менее месяца,Все работает,"Он на одну симку, пломбы были сорваны, были отпечатки пальцев на корпусе","Разберитесь с этим ребята, это важно для тех кто покупает на подарок например",0,0,KHARLAMOFF
3 месяца назад,Ярославль,3,Не указано,iPhone он и в Африке ...,Нехватает камеры от Pro версии.,Пишу отзыв по просьбе Яндекс.,0,0,Store City
4 месяца назад,Москва,3,Не указано,Быстро пришел,"Батарея быстро разряжается,в использовании телефон постоянно нагревается",Использовала 2 дня,0,0,Tech_Story
7 месяцев назад,Орехово-Зуево,3,менее месяца,В целом гаджет нормальный.,"По айфону вопросов нет. Единственное надо покупать видимо в магазине с гарантией и прочими благами. Не брать у ИПшников на Маркете, как это сделал я:-) Он будет 100% активирован и концов не найти по его истории использования.","Аппарат норм. Переходить интересно с 10 поколения, выше разницы ощутимой нет.",0,0,S.Store
5 месяцев назад,Электросталь,3,менее месяца,"Телефон оригинальный, не активирован.","Коробка была вскрыта, телефон был немного пыльный, зарядочный шнур не похож на оригинальный",Не указано,0,0,Noble
4 месяца назад,Тучково,3,менее месяца,Оригинальный по кра не мере надеюсь на это,"Меньше месяца, уже 99%, при том что я не особо много использовал",Не указано,0,0,ASTEROID T
4 месяца назад,Большие Вязёмы,3,менее месяца,Айфон как всегда выше всех,Царапина на корпусе,Не указано,0,0,Big-Apple
5 месяцев назад,Таганрог,3,менее месяца,пришел оригинал,"брак с микрофоном, при звонке через раз слышу собеседника,а меня слышно хорошо",очень разочарован,0,0,Lucky Choise
7 месяцев назад,Пермь,3,несколько месяцев,Не указано,Не обнаружено,"Телефоном пользуюсь пол года , не активно , в основном, звонки, социальные сети, камера, ночью на заряде не стоит, но акум уже 94% это как так?
Камера у него не впечатлила, на 11 айфоне лучше , так же на счет зума, это ужас.",0,0,imaster
4 месяца назад,Екатеринбург,3,менее месяца,Не указано,Приехал с мелкой царапиной на экране,Не указано,0,0,Techno Storm
5 месяцев назад,Петрозаводск,3,Не указано,Не указано,Плохо слышно в микрофон!!!,Мне кажется нам попался брак,0,0,S.Store
6 месяцев назад,Королёв,3,несколько месяцев,Телефон хороший,Через 2 месяца стал постоянно терять интернет-соединение через оператора (на Wi-FI работает нормально),Не указано,0,0,PRO-Store
8 месяцев назад,Бугры,3,Не указано,Не указано,Не указано,"до этого был 13 и установка просто была молниеносная ,тут с 5 раза увидел вай фай ,долго писал ,что не может быть активирован ,работает не так шустро ,как хотелось бы,хотя процессор еще лучше заявлен ! Пробила по номерам,вроде бы все оригинальное ...буду смотреть",1,0,Супер Связь
6 месяцев назад,Новый Уренгой,3,менее месяца,Не указано,Не указано,Кабель в комплекте не оригинальный,0,0,S.Store
6 месяцев назад,Люберцы,3,несколько месяцев,"Есть экран, умеет звонить",Не андроид,Не указано,1,4,restore
7 месяцев назад,Жигулёвск,3,Не указано,Все хорошо,Смущает грязь с задней стороны коробки,Не указано,0,1,ТехникаДома
7 месяцев назад,Москва,3,несколько месяцев,Не указано,Зависает экран . Приходится выключать экран и заново запускать,Не указано,0,0,GOODSTORE
8 месяцев назад,Воронеж,3,менее месяца,С телефоном все отлично,Кабель для зарядки пришел вот в таком вот состоянии,Не указано,0,0,Gadget Heart
10 месяцев назад,Пермь,3,менее месяца,Не указано,Не указано,"Пришел другого цвета, в остальном все нормально",0,0,Diamond Device
Год назад,Москва,3,Не указано,6 гигов оперативки. Камера. Быстродействие.,"Эпл не поддерживает 14 серию в РФ. Нашим ОПС не удалось договориться с эплом. Пришлось вручную выставлять и прописывать режим модема. WiFi звонки не работают. Хорошо что volte работает хоть и коряво. Опять разъём лайтинг, 10 лет прошло.","У меня американец, 2 еsim . Брал именно такую модель. Можно прописывать несколько номеров на одну еsim. Живу в городе и поэтому режимы которые которые я описал в недостатках для меня актуальные.",3,0,Неизвестно
11 месяцев назад,Санкт-Петербург,3,Не указано,память 512 гб,слабый аккумулятор,Не указано,0,0,Hendy
Год назад,Стародеревянковская,3,несколько месяцев,Не указано,Коробка была немного потертая,"Через три месяца использования АКБ стал 98%
Заряжаю оригинальной зарядкой",0,0,Яндекс Маркет
Год назад,Санкт-Петербург,3,менее месяца,"Телефон просто летает,с 11 на 14 разница в принципе есть.","Недостатков нет,как всегда все на высоте","Телефон оказался уже активированным в 2022 году ,а покупал 5 февраля 2023 ,без заводских пленок и пломб .Возврат делать не стал,так как это был подарок .Когда читал отзывы, тоже натыкался,что кому то присылали такой же.Продавца не рекомендую !!!",8,1,Яндекс Маркет
Год назад,Парголово,3,менее месяца,"Телефон отличный, быстрая доставка","Не работает провод от зарядного устройства, который шел в комплекте",Не указано,0,0,Яндекс Маркет
Год назад,Москва,3,Не указано,Не указано,"Быстро разряжается! Когда пользуешься телефоном зарядка уменьшается прям на глазах, за 10 минут может уйти 10% заряда",Не указано,11,3,MOBILE-ROOMS
Год назад,Краснодар,3,Не указано,Дорого богато,"Неработающий есим , по крайней мере с мегафон, очень расстроен",Не указано,1,0,Яндекс Маркет
Год назад,Санкт-Петербург,3,Не указано,Apple,Ничего нового несмотря на то что скачек был с iPhone X,Не указано,1,0,Яндекс Маркет
Год назад,Москва,3,несколько месяцев,Не указано,Глючит ютуб,Не указано,1,1,ID Store
Год назад,Голубое,3,Не указано,"Меньше месяца , все супер","Привезли не того цвета .
Заказали белый привезли черный",Не указано,1,5,Атмосфера Русского Леса
Год назад,Казань,3,Не указано,Телефон,Попался с заводским браком,Вернул в тот же день. Все прошло без проблем,2,4,skyelectronic
